Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type,actual_label,predicted_label,predicted_proba
-0.015406663,0.03155228,0.38738853,0.08751842,0.021006774,0.00016909157,-0.42612743,0.0065713692,-0.14239909,-0.036971975,-0.59119344,0.18738955,-0.008780098,-0.005188795,0.0,0.0,0.0,0.057899363,-0.040593095,-0.045330096,0.0,-0.015213069,0.4401937,-0.03443013,-0.4325528,0.0,-0.11865219,0.23792541,0.0,-0.031006936,0.0,0.0,0.0,0.0,-0.08701274,-0.037111875,-0.006850022,-0.037956376,-0.005268427,-0.025334023,0.0,0.0,0.0,-0.06356828,-0.009082349,-1.0859717,-5.4461174,0,0,0.0014713205
-0.009049552,0.13750312,0.10639344,-0.2716696,-0.1489581,0.002846966,-0.38958788,-0.003451583,0.09746387,-0.003013468,-0.76888984,-0.16641533,-0.0039517386,-0.0051268935,0.0,0.0,0.0,-1.2195637,-0.17710765,-0.2976572,0.0,-0.0651728,-0.25894526,0.12637587,-0.047178425,0.0,-0.23362784,-0.15683496,0.0,-0.067482404,0.0,0.0,0.0,0.0,0.19908677,-0.005808538,-0.024359152,0.050883807,-0.016843583,-0.05778968,0.0,0.0,0.0,-0.44793108,-0.0024533852,-0.3669525,0.14669341,0,0,0.027167397
-0.013481447,0.02564795,0.38738412,0.016133472,0.026279934,0.00016909157,-0.44873136,0.0067574177,-0.16012804,-0.038309317,-0.580168,0.1719168,-0.0015636128,0.01248612,0.0,0.0,0.0,0.058161348,-0.043421708,-0.027650023,0.0,-0.01624375,0.44529337,-0.032780435,-0.42976293,0.0,-0.12704273,0.23811188,0.0,-0.03736413,0.0,0.0,0.0,0.0,-0.08548243,-0.039210465,-0.008292624,-0.04287551,-0.0075906427,-0.025473874,0.0,0.0,0.0,-0.06352524,-0.009082349,-1.0870637,-5.445562,0,0,0.0013422264
0.008339402,0.07309604,0.7802402,-0.022663347,-0.017682554,0.0028593438,0.38472453,0.0024719187,-0.066100195,0.0007544559,0.1401333,0.1928125,-0.008786729,0.03797468,0.0,0.0,0.0,0.09831766,0.023270242,0.042081695,0.0,-0.08872208,0.29655027,0.12405294,-0.1328307,0.0,-0.19456713,-0.07068553,0.0,-0.018774964,0.0,0.0,0.0,0.0,0.09082435,0.04041813,-0.018594058,-0.013337967,0.002716932,-0.012893303,0.0,0.0,0.0,-0.0035621002,-0.0013128705,3.6753027,0.76129586,1,1,0.998971
-0.00932818,-0.16016355,0.34099612,0.09509588,0.022775866,0.0012360953,-0.43817702,0.0074194856,-0.1963233,-0.041760296,0.14907387,0.19257948,-0.008989189,-0.007850592,0.0,0.0,0.0,0.04812709,-0.0038618129,0.007927686,0.0,-0.029746657,0.47760478,-0.055124015,-0.4535525,0.0,-0.11081071,0.27164257,0.0,-0.004214404,0.0,0.0,0.0,0.0,-0.08352998,-0.06351008,-0.013510067,-0.04363221,-0.008853461,-0.016837778,0.0,0.0,0.0,-0.025380675,-0.0013775744,-1.081501,-5.57566,0,0,0.0023550505
-0.011949035,-0.35951096,-0.9152892,0.06956066,-0.09706229,-0.05116984,-0.61386454,0.0049632657,0.09879348,-0.051306672,-0.9439849,-0.11528767,-0.075436674,-0.035912514,0.0,0.0,0.0,0.029805016,-0.010417358,-0.2408615,0.0,-0.56245184,-0.318807,0.064499184,-0.47265232,0.0,-0.6604896,-0.1980973,0.0,0.021207709,0.0,0.0,0.0,0.0,0.09169033,-0.03383197,-0.024108656,-0.016569061,-0.010348322,-0.017049078,0.0,0.0,0.0,-0.22356264,0.003007293,-1.6969813,0.2197356,0,0,0.0016865941
0.0060340445,0.090656415,0.8242333,0.13808413,0.034458037,0.0017937226,-0.3190607,0.0056599085,0.18059666,0.05003961,0.24073513,-0.039702795,-0.021420099,-0.026171388,0.0,0.0,0.0,0.107646726,0.025078513,0.07850876,0.0,0.112814866,2.095135,0.0080086645,-0.20808862,0.0,-0.22626829,0.8032021,0.0,0.01567881,0.0,0.0,0.0,0.0,-0.02274045,-0.029441383,-0.028743427,-0.006127264,-0.00056469033,-0.0045451536,0.0,0.0,0.0,-0.018646091,-0.012283719,-0.29818842,2.6279836,1,1,0.99904674
-0.018306583,-0.14850734,-0.99798876,-0.18633105,-0.08043898,0.00027230394,-0.15642159,0.0054376936,-0.04095947,-0.029339118,-0.3120219,0.21808046,-0.014539095,0.032633547,0.0,0.0,0.0,-0.21394671,-0.12526093,-0.10018354,0.0,-0.048477143,0.68430984,-0.01629241,-0.3134639,0.0,-0.0787645,0.2551527,0.0,-0.018691167,0.0,0.0,0.0,0.0,-0.07227268,-0.03947916,-0.009321928,-0.039451003,-0.0016883957,-0.01567748,0.0,0.0,0.0,-0.051885188,-0.0023619824,-0.7538469,-4.5845513,0,0,0.0014948986
-0.017351758,-0.28177133,-0.9653664,0.062228672,-0.10194641,-0.053618588,-0.4867054,0.007090594,0.07371193,-0.029889503,0.16522238,-0.21560982,-0.06156384,-0.043159563,0.0,0.0,0.0,0.05758651,0.017978717,-0.15847087,0.0,-0.31976825,0.25228953,0.086875774,-0.5523555,0.0,-0.6100207,-0.2523741,0.0,0.029642474,0.0,0.0,0.0,0.0,-0.04711011,0.010842105,-0.08936842,-0.025161996,-0.020744616,-0.0031042965,0.0,0.0,0.0,-0.21432178,0.0004713878,-1.2762172,-1.0547975,0,0,0.0047423136
-0.015606911,-0.17723083,-0.55233675,-0.16375344,-0.079343036,0.004486406,-0.45111808,0.0068109687,-0.11965084,-0.019810505,0.11356541,0.1675375,-0.010047108,-0.018312465,0.0,0.0,0.0,-0.13700657,-0.0046567433,0.010936305,0.0,-0.026811928,0.6337275,-0.033047404,-0.3598049,0.0,-0.09356516,0.26717436,0.0,-0.006271327,0.0,0.0,0.0,0.0,-0.08606182,-0.053024255,-0.03193716,-0.04538054,0.0066342694,-0.021867044,0.0,0.0,0.0,-0.038268786,-0.0016664967,-0.902957,-4.8723354,0,0,0.0017601053
0.0022277825,0.09294457,0.8398253,0.14295885,0.033888858,0.0020578695,-0.31995407,0.0054513197,-0.12889776,0.05035836,0.18847673,-0.047209356,-0.028249035,-0.033954438,0.0,0.0,0.0,0.07500803,0.021240028,0.06630052,0.0,-0.081433944,2.2017765,0.007436677,-0.2310736,0.0,-0.2209239,0.77680504,0.0,0.011193416,0.0,0.0,0.0,0.0,-0.024591671,-0.05671365,-0.024901971,-0.017178385,-0.011224483,-0.0037481927,0.0,0.0,0.0,-0.016024014,-0.012283719,-0.330618,2.5755737,1,1,0.9981206
0.004719015,-0.24339075,-0.105972715,-0.123758934,-0.021114703,0.0034939465,-0.90910715,-0.00073824194,-0.2625985,0.1526786,0.32939044,-0.2601335,-0.08317971,-0.070063025,0.0,0.0,0.0,0.08257725,0.01650935,0.1876989,0.0,-0.051124204,0.53080857,-0.08530378,0.019323802,0.0,-0.30836394,-0.09806107,0.0,0.040325616,0.0,0.0,0.0,0.0,0.20150454,0.06806426,0.06850264,0.19523098,0.038005814,0.058285657,0.0,0.0,0.0,-0.25749612,0.008009329,-0.04966957,-1.509663,0,0,0.15919502
-0.02288515,-0.16748379,-0.5814564,-0.14987017,-0.08425433,-0.0003762443,-0.16392958,0.0054386677,-0.049200926,-0.021937503,-0.35389146,0.22249705,0.02075404,0.03309823,0.0,0.0,0.0,-0.15525886,-0.14713955,-0.16774768,0.0,-0.048087668,0.65536004,-0.03132972,-0.34346634,0.0,-0.09156933,0.25155124,0.0,-0.018149886,0.0,0.0,0.0,0.0,-0.07841568,-0.04039234,-0.018637635,-0.039451003,-0.0041619753,-0.017396238,0.0,0.0,0.0,-0.059555054,-0.00831012,-0.8189763,-4.698134,0,0,0.0016221452
0.0035427448,0.1000836,0.7902715,0.082724854,0.028403841,0.0034637616,-0.30237705,0.007904845,0.10901131,0.025710147,0.13849138,-0.058005378,-0.025510494,-0.031816147,0.0,0.0,0.0,0.1113346,0.024501998,0.08975363,0.0,0.07194552,0.24331154,0.122115396,-0.14462513,0.0,-0.16880992,-0.08693324,0.0,-0.04220807,0.0,0.0,0.0,0.0,0.15945671,0.020448605,0.0057160943,-0.0071471734,-0.004171251,-0.0065125506,0.0,0.0,0.0,-0.0138121825,-0.004612179,3.9364312,1.2424948,1,1,0.9992472
0.0021873638,-0.4100825,-3.526289,-0.2963829,-0.054650735,0.0018973518,0.40844297,-0.030204415,-0.10475851,-0.039867017,-0.6030238,-0.14837539,-0.006609569,0.018314634,0.0,0.0,0.0,-0.16635378,-0.1306642,-0.038085904,0.0,-0.01745239,-0.27553883,0.047240037,-0.08204943,0.0,-0.5035341,-0.24297924,0.0,0.022238089,0.0,0.0,0.0,0.0,-0.03980699,0.03286494,0.021393677,-0.01265981,0.049530327,0.09115687,0.0,0.0,0.0,0.15744491,0.0072532813,0.0015149415,0.39814413,0,0,0.00901898
0.010858003,-0.38297778,-2.9071138,0.018086016,0.105812766,0.0017734689,-0.04224392,-0.0043807803,-0.19054624,-0.029288935,0.13519861,0.119234756,-0.034808002,-0.02624587,0.0,0.0,0.0,0.09860421,0.019227251,0.0632881,0.0,0.0056425408,-0.6369641,0.052454997,-0.19044317,0.0,-0.63979393,-0.24549839,0.0,-0.028448327,0.0,0.0,0.0,0.0,0.0741696,-0.02563374,-0.053980716,-0.04244836,0.008123376,-0.019434858,0.0,0.0,0.0,-0.111761525,-0.0051150946,-1.4243028,0.5985584,0,0,0.006963963
0.0029812388,0.22695827,0.72164583,0.141231,-0.010927172,-0.008786835,0.40018985,0.0068939286,-0.11852459,-0.018169083,0.16178182,-0.05850525,-0.03392236,-0.03569966,0.0,0.0,0.0,0.12411571,0.03071636,0.059044752,0.0,-0.07812875,2.0406392,0.010694666,-0.19242911,0.0,-0.22036721,0.73919874,0.0,0.018932492,0.0,0.0,0.0,0.0,-0.026256772,-0.060692634,-0.035655145,-0.012904387,-0.011312828,-0.00095574814,0.0,0.0,0.0,-0.017644335,-0.0012280167,-0.34925976,2.342145,1,1,0.99850804
-0.010653486,-0.403913,-0.85033876,0.07441859,-0.08921482,-0.052671276,-0.4110117,0.004413086,0.09753451,-0.09215349,-1.1011723,-0.12962322,-0.086868145,-0.035630565,0.0,0.0,0.0,0.13811134,0.00047962426,-0.24193224,0.0,-0.61383694,-0.31070733,0.063591905,-0.45936793,0.0,-0.6598087,-0.1949668,0.0,0.028621497,0.0,0.0,0.0,0.0,0.07802468,-0.030200498,-0.035111297,-0.016946195,-0.011112119,-0.017049078,0.0,0.0,0.0,-0.23763119,0.00090741226,-1.6930187,0.24734798,0,0,0.0018678334
-0.0027018273,-0.2220309,0.5080111,-0.038281415,0.03726369,0.0046795374,-0.059041575,-0.00014045741,0.12664445,-0.026007736,0.21521205,0.21740808,-0.022612154,-0.013539877,0.0,0.0,0.0,0.12666735,0.024138367,0.09443663,0.0,0.13283183,0.3018293,0.14628695,-0.16110425,0.0,-0.20445155,-0.07473887,0.0,-0.019240323,0.0,0.0,0.0,0.0,0.1456457,0.020646714,-0.030482529,-0.011613252,-0.0015478088,-0.009507788,0.0,0.0,0.0,-0.029386088,-0.001566781,3.891251,1.137111,1,1,0.99906355
0.003437209,0.14177786,0.70366055,0.11712828,0.04052631,0.0018943849,-0.11969421,0.009835606,0.09875969,-0.025168642,0.24772343,0.2133106,-0.010763942,0.076437294,0.0,0.0,0.0,0.118153796,0.02043925,0.027929548,0.0,0.04970096,2.032315,0.010255717,-0.20689996,0.0,-0.255152,0.7585843,0.0,0.036155097,0.0,0.0,0.0,0.0,-0.037900127,-0.052993234,-0.04326749,-0.011937831,-0.006321606,-0.00949186,0.0,0.0,0.0,0.0009839446,-0.0057322797,-0.31547192,2.5097032,1,1,0.9989814
-0.006051973,0.09964558,-0.90731597,-0.33318862,-0.06573542,0.0039278483,1.1487783,-0.014021922,-0.17507187,-0.00898466,-0.6609419,-0.120822035,0.055335682,0.0061341445,0.0,0.0,0.0,-0.30956313,-0.21116652,-0.6286404,0.0,0.011580776,-0.22581114,0.049265765,-0.013156964,0.0,-0.45867944,-0.2197582,0.0,0.0228874,0.0,0.0,0.0,0.0,-0.048377074,0.039808776,0.021616587,-0.008356256,0.052110624,0.07940087,0.0,0.0,0.0,0.19321604,0.012692789,0.03594497,0.5072833,0,0,0.21321853
-0.002534086,0.03626807,0.5764597,0.15409343,0.014500206,0.0054201786,-0.5691974,0.011096893,-0.2409658,-0.048901353,0.16881296,0.58995473,-0.050873853,0.06812775,0.0,0.0,0.0,0.043248042,0.029080726,0.07499746,0.0,0.011146525,1.6876717,0.2280253,0.6893266,0.0,-0.06767722,0.48102942,0.0,-0.02656667,0.0,0.0,0.0,0.0,-0.085272685,0.016996594,0.026756065,0.843431,-0.034266207,0.0017052523,0.0,0.0,0.0,-0.3825428,-0.005987753,-0.044603463,-1.5923442,1,1,0.96697134
-0.015148801,0.018933807,0.3988963,0.07852562,0.018521175,0.0004556026,-0.43714836,0.00918955,-0.20864056,-0.02803341,-0.3133884,0.232178,-0.036931068,0.019439938,0.0,0.0,0.0,0.055959046,0.011217756,0.01644792,0.0,-0.0009212453,0.44255117,-0.05187814,-0.44060984,0.0,-0.11900247,0.24153003,0.0,-0.028672963,0.0,0.0,0.0,0.0,-0.08903052,-0.037420157,-0.00657453,-0.038718697,-0.005554442,-0.016320366,0.0,0.0,0.0,-0.057331756,-0.0016346487,-1.0850934,-5.6076465,0,0,0.0018120697
-0.015406663,0.0134144705,0.38648176,0.07564453,0.020051602,0.00011472608,-0.43235368,0.0065713692,-0.1572736,-0.03854257,-0.5849134,0.16131799,-0.005204308,-0.005188795,0.0,0.0,0.0,0.05994247,-0.040593095,-0.04457879,0.0,-0.015042288,0.44567305,-0.033914715,-0.4388543,0.0,-0.11891831,0.23786083,0.0,-0.03085592,0.0,0.0,0.0,0.0,-0.08607429,-0.037032988,-0.006850022,-0.042547785,-0.005268427,-0.025334023,0.0,0.0,0.0,-0.062549256,-0.009082349,-1.0875336,-5.440848,0,0,0.0013758503
-0.00045212609,-0.18625952,-0.16358691,0.05044502,0.0027467893,-0.04331532,0.5912319,0.014328342,0.06527053,0.020698432,0.27331814,-0.13889489,-0.046088394,-0.061487664,0.0,0.0,0.0,0.12202572,0.025148148,0.22936858,0.0,0.15615875,1.284369,0.22590536,-0.13926756,0.0,-0.18527307,-0.0657818,0.0,-0.02968539,0.0,0.0,0.0,0.0,0.08629031,0.02887214,-0.033673473,-0.012480359,0.00092155085,-0.003326612,0.0,0.0,0.0,-0.056659713,0.0013575156,4.098956,-1.3315986,1,1,0.9961274
-0.011010337,0.019034678,0.38696656,-0.005400996,0.02068733,0.00016909157,-0.45230806,0.0065713692,-0.16223289,-0.03767438,-0.5501365,0.19112283,0.004149846,0.034152854,0.0,0.0,0.0,0.058591772,-0.04375296,-0.033781208,0.0,-0.016002322,0.43781698,-0.033339646,-0.42846915,0.0,-0.12201442,0.23811188,0.0,-0.038321596,0.0,0.0,0.0,0.0,-0.087027416,-0.039594453,-0.008536027,-0.0382841,-0.006392394,-0.025405554,0.0,0.0,0.0,-0.0617468,-0.009082349,-1.086692,-5.414555,0,0,0.0014366495
0.0060340445,0.090656415,0.8242333,0.13808413,0.034458037,0.0017937226,-0.3190607,0.0056599085,0.18059666,0.05003961,0.24073513,-0.039702795,-0.021420099,-0.026171388,0.0,0.0,0.0,0.107646726,0.025078513,0.07850876,0.0,0.112814866,2.095135,0.0080086645,-0.20808862,0.0,-0.22626829,0.8032021,0.0,0.01567881,0.0,0.0,0.0,0.0,-0.02274045,-0.029441383,-0.028743427,-0.006127264,-0.00056469033,-0.0045451536,0.0,0.0,0.0,-0.018646091,-0.012283719,-0.29818842,2.6279836,1,1,0.99904674
-0.013481447,0.020336486,0.38738412,0.01409934,0.026279934,0.00016909157,-0.45532027,0.0067574177,-0.16244815,-0.03674363,-0.5675862,0.17300051,-0.0015636128,0.013846174,0.0,0.0,0.0,0.058161348,-0.043421708,-0.027650023,0.0,-0.01624375,0.44565147,-0.032780435,-0.43020913,0.0,-0.1278436,0.23979867,0.0,-0.03736413,0.0,0.0,0.0,0.0,-0.08548243,-0.039210465,-0.008292624,-0.04287551,-0.007876658,-0.025473874,0.0,0.0,0.0,-0.06613104,-0.009082349,-1.0853064,-5.445562,0,0,0.0013422264
-0.026596116,-0.20585771,-2.2383568,-0.15558705,-0.08972671,0.0018309308,-0.25077865,-0.030421602,-0.24961466,-0.06638042,0.122690685,-0.23840706,-0.01592084,-0.04506646,0.0,0.0,0.0,0.0050075967,-0.023423806,-0.062147204,0.0,0.027477033,0.091824755,-0.044035293,0.05379992,0.0,-0.10568957,-0.33551568,0.0,-0.049204014,0.0,0.0,0.0,0.0,-0.0645976,-0.008721778,0.039643336,-0.024045642,-0.044612758,-0.06345674,0.0,0.0,0.0,-0.15014374,-0.015969215,-0.38753572,-0.85365766,0,0,0.00872488
0.0009813409,0.1368146,0.90996516,0.10014219,0.025480498,0.0037844721,-0.31315446,0.007128828,-0.044151872,-0.001790754,0.11532287,-0.07652251,-0.036865797,-0.031974465,0.0,0.0,0.0,0.08507932,0.020735743,0.07301954,0.0,-0.045449574,0.21339415,0.12031534,-0.1499726,0.0,-0.1658439,-0.08396803,0.0,-0.050842974,0.0,0.0,0.0,0.0,0.05979132,0.043700658,-0.0009134838,-0.014682837,-0.008743339,-0.006230288,0.0,0.0,0.0,-0.004820948,-0.004612179,4.0338054,1.0141879,1,1,0.9987626
-0.0044544702,-0.06896076,-1.7651664,0.07576792,-0.2753001,-0.05355238,-0.6957475,0.00373046,0.082157955,-0.029232135,0.18598005,-0.113443494,-0.061945125,-0.05402071,0.0,0.0,0.0,-0.26376295,0.015342687,-0.13848218,0.0,-0.3217062,-0.35129988,0.10382991,-0.5194,0.0,-0.6788232,-0.19940841,0.0,-0.01077054,0.0,0.0,0.0,0.0,-0.068841845,-0.023448784,-0.07019679,-0.038770996,-0.013735574,-0.004864093,0.0,0.0,0.0,-0.2293909,0.0034821015,-1.5388899,0.08573369,0,0,0.0018939251
-0.017534398,0.019388655,0.38388398,0.014869626,0.020754557,0.00016909157,-0.45566398,0.0065362668,-0.16487627,-0.037067786,-0.5701506,0.21585418,-0.011135927,-0.0031389429,0.0,0.0,0.0,0.057667237,-0.043875962,-0.032213066,0.0,-0.021664727,0.4314733,-0.03375011,-0.43008122,0.0,-0.12705794,0.23986515,0.0,-0.037515145,0.0,0.0,0.0,0.0,-0.08564255,-0.03928935,-0.007514407,-0.0382841,-0.008126522,-0.025473874,0.0,0.0,0.0,-0.06472922,-0.009082349,-1.0848081,-5.4386516,0,0,0.0013230608
-0.0048448853,-0.0015521091,-1.5497456,0.08033428,-0.293648,-0.055010095,0.0003129542,0.007923437,0.08139224,-0.009340013,0.2308987,-0.10863429,-0.059695475,-0.055949446,0.0,0.0,0.0,-0.25033918,0.021099245,-0.16010529,0.0,-0.310374,-0.30716458,0.116393276,-0.49885526,0.0,-0.67889386,-0.19358733,0.0,-0.0024972344,0.0,0.0,0.0,0.0,0.022865038,-0.030210922,-0.070233464,-0.03184295,-0.01229261,0.0012946248,0.0,0.0,0.0,-0.22788048,0.0023661582,-1.5001888,0.16015387,0,0,0.007264452
0.005615555,0.10779399,-1.0784384,-0.25139347,0.067927554,0.011527244,-0.8912106,0.0013461125,-0.19183831,-0.055519547,-0.38597837,-0.18799977,-0.025391843,-0.05376786,0.0,0.0,0.0,-0.113317035,0.009728657,-0.0075953053,0.0,-0.037593048,-0.26755723,0.17909601,0.009944053,0.0,-0.15197457,-0.32118112,0.0,0.034489527,0.0,0.0,0.0,0.0,-0.11442156,-0.022469431,-0.01503834,-0.023661423,-0.01456142,-0.037158273,0.0,0.0,0.0,-0.28856385,0.0046826922,-0.33677152,0.24292201,0,0,0.031433348
-0.019773003,-0.029204533,-1.8020204,0.073494,-0.37152582,-0.08464657,-0.6477348,0.0022476232,0.053630106,-0.03241344,0.18901867,-0.12854238,-0.03921323,-0.07376456,0.0,0.0,0.0,-0.24243043,0.017991222,-0.100237325,0.0,-0.3254495,-0.3158303,0.116779916,-0.5323814,0.0,-0.66184795,-0.19320804,0.0,-0.010997928,0.0,0.0,0.0,0.0,-0.07234686,-0.007036607,-0.07116794,-0.03901922,-0.013673864,-0.0056910566,0.0,0.0,0.0,-0.22585773,0.0034821015,-1.5320988,0.19601227,0,0,0.0021181833
0.001841317,-0.11470328,-2.948059,-0.3065028,-0.2003703,0.0040174522,-0.2375271,0.0044744797,-0.062302772,-0.020701898,0.13616236,0.27330637,0.0006645036,0.014721969,0.0,0.0,0.0,-0.5682175,-0.10811634,-0.12687337,0.0,-0.0952752,-0.33157772,0.05376604,-0.34797525,0.0,-0.5116075,-0.17633116,0.0,-0.0045709824,0.0,0.0,0.0,0.0,-0.060574964,-0.009160189,-0.026360225,-0.045883752,-0.011530586,-0.010824201,0.0,0.0,0.0,-0.12623179,-0.00468081,-1.6318007,0.37553123,0,0,0.0015734776
-0.008111398,0.030409645,0.38703993,0.08337043,0.018874362,0.0012360953,-0.50382996,0.007955761,-0.2287404,-0.032121178,0.09984428,0.201666,-0.0049021677,0.038461003,0.0,0.0,0.0,0.04848308,0.01470583,0.020403609,0.0,-0.014461279,0.46014115,-0.06273677,-0.4576961,0.0,-0.12459891,0.25412545,0.0,-0.016183652,0.0,0.0,0.0,0.0,-0.08035451,-0.061604053,-0.011271529,-0.042907562,-0.0063873534,-0.013716116,0.0,0.0,0.0,-0.023262786,-0.0013775744,-1.1021779,-5.68957,0,0,0.0023548668
0.0017130491,0.07927009,0.7632556,0.07790053,0.029254548,0.0034930117,-0.3319116,0.008457501,-0.06746488,-0.0055709314,0.12983568,0.17674053,-0.015585303,-0.020852061,0.0,0.0,0.0,0.07985936,0.02140877,0.07431482,0.0,0.012919817,0.26918256,0.14827454,-0.17828627,0.0,-0.19847697,-0.08522847,0.0,-0.038541384,0.0,0.0,0.0,0.0,0.13228577,0.05992856,-0.0033518593,-0.014913954,-0.008545301,-0.0091031995,0.0,0.0,0.0,-0.00017426396,-0.004706045,3.9495609,1.1318275,1,1,0.9990299
-0.082343794,0.049297214,-0.19570024,0.143828,0.045267474,0.002237476,-0.56507665,0.0032865577,-0.32698828,-0.03936405,0.26478598,0.15968956,-0.021272456,-0.033891365,0.0,0.0,0.0,0.0942653,0.01495723,0.051303674,0.0,0.019990189,2.6034455,-0.0031371247,-0.24374124,0.0,-0.2662094,0.80504763,0.0,0.026199289,0.0,0.0,0.0,0.0,-0.031570703,-0.05038311,-0.020491332,-0.018269729,-0.009785042,-0.002605664,0.0,0.0,0.0,-0.04773985,-0.0070502376,-0.37400582,2.328561,1,1,0.9935866
0.0015933684,0.12759198,0.50191736,0.101165935,0.03484905,0.0041977605,-0.3520636,0.008205546,-0.042566206,-0.0048317835,0.14655721,0.21719179,-0.015891524,-0.01697713,0.0,0.0,0.0,0.08325076,0.022224141,0.073477186,0.0,0.017849466,0.27341774,0.15936512,-0.15683387,0.0,-0.20034957,-0.08083093,0.0,-0.029990638,0.0,0.0,0.0,0.0,0.15152624,0.058655247,-0.003485262,-0.012814973,-0.0033027215,-0.00780221,0.0,0.0,0.0,-0.0083636455,-0.004706045,3.9693549,1.1219063,1,1,0.99899715
0.09338242,-0.18470599,-0.33819702,0.027799714,0.06719241,0.00171481,-0.11641716,0.021914758,-0.043693975,-0.039754696,-0.43831956,0.014780122,-0.03207386,-0.017875476,0.0,0.0,0.0,0.080834426,0.009934578,0.033840347,0.0,0.04685275,0.65498096,-0.033466157,-0.3302069,0.0,-0.09842401,0.27014986,0.0,-0.013468366,0.0,0.0,0.0,0.0,-0.08103261,-0.04126072,-0.022128168,-0.044387877,-0.004349711,-0.017272925,0.0,0.0,0.0,-0.069593415,-0.0008145175,-0.93647385,-5.143611,0,0,0.0025893152
0.009216395,0.071432255,0.7389808,0.14404558,0.037127487,0.0015768256,-0.074365415,0.002531957,-0.05412728,-0.03708659,0.23791672,0.21073395,-0.012349277,0.044301488,0.0,0.0,0.0,0.10824753,0.019871563,0.023272816,0.0,0.053101078,2.1465778,0.0129718585,-0.2214456,0.0,-0.24202617,0.72936726,0.0,0.021958629,0.0,0.0,0.0,0.0,-0.03680442,-0.05847594,-0.037664678,-0.016704652,-0.0063438006,-0.008644061,0.0,0.0,0.0,-0.0032698247,-0.0057322797,-0.33427694,2.4648974,1,1,0.9987696
0.0054528643,0.07819325,-0.9585027,0.1229122,0.04863602,0.004399758,-0.8893454,0.005226719,-0.43009442,-0.050730553,0.15491924,0.38479704,0.0047761286,0.044932127,0.0,0.0,0.0,0.10303692,0.014644882,0.002210577,0.0,0.111383975,-0.8120255,0.03217508,-0.40690538,0.0,-0.79158515,-0.6992174,0.0,-0.20027927,0.0,0.0,0.0,0.0,-0.067031175,-0.03462325,-0.0048790546,-0.024334867,-0.008043898,-0.013310123,0.0,0.0,0.0,-0.15378876,-0.006668694,-1.5323776,0.6964135,0,0,0.010995076
0.009823636,0.0972333,0.8256679,0.0747184,0.023215834,0.0029745009,-0.29944134,0.0064682737,-0.17746627,-0.013047622,-0.26733303,0.2584216,-0.028026458,0.010188667,0.0,0.0,0.0,0.09153281,0.017537981,0.031550657,0.0,0.018663343,0.282172,0.16995056,-0.1639604,0.0,-0.19567488,-0.067578495,0.0,-0.02833719,0.0,0.0,0.0,0.0,0.2392238,0.01447702,0.0039154813,-0.01220146,-0.0064725466,-0.0016233001,0.0,0.0,0.0,-0.012909687,-0.0015947084,3.9634593,1.1621659,1,1,0.99888533
-0.014372395,0.013992287,0.38550967,0.016292563,0.020754557,0.00016909157,-0.44854167,0.0067574177,-0.16048454,-0.037540223,-0.5785409,0.20364772,-0.011135927,-0.0031389429,0.0,0.0,0.0,0.057916984,-0.04375296,-0.033821527,0.0,-0.01663325,0.43458152,-0.033295847,-0.42928806,0.0,-0.12611721,0.23814344,0.0,-0.037515145,0.0,0.0,0.0,0.0,-0.085581794,-0.03928935,-0.008017412,-0.0382841,-0.008126522,-0.025334023,0.0,0.0,0.0,-0.061571408,-0.009082349,-1.0864693,-5.438696,0,0,0.0013230608
0.015600289,-0.30415085,0.04831047,0.024762696,-0.008317838,0.0043921224,0.40296048,0.0050585037,0.08641415,0.007410113,0.23161335,0.26203182,-0.012160343,0.052721236,0.0,0.0,0.0,0.11007877,0.0188941,-0.0052297544,0.0,-0.11517661,0.13073975,0.081804454,-0.1270322,0.0,-0.21962032,-0.112258725,0.0,-0.023560237,0.0,0.0,0.0,0.0,-0.009441642,-0.073352404,-0.036375664,-0.016152298,0.0019132635,0.0035216825,0.0,0.0,0.0,-0.06758191,-0.0013495883,4.094396,0.8554016,1,1,0.9977094
